6.731651975693069279e-01,1.484090251259750359e-01
6.592141839248482071e-01,1.874712756709860650e-01
2.685832850094180269e-01,1.845866651241929446e-01
5.146919514002357143e-01,9.291738982351407938e-02
4.435933776604579770e-01,2.025146997428443063e-01
5.087838493924776717e-01,1.656098079515162524e-01
4.631706038073203913e-01,9.682503220579088965e-02
4.644964912307194549e-01,2.001122129886082623e-01
6.714003679161417715e-01,1.501574499640433713e-01
3.334591479184976226e-01,2.655925238775884711e-01
2.665345523544316864e-01,1.725535523084161804e-01
6.295050435569622405e-01,1.487322223286000333e-01
5.029678648480766512e-01,1.007106014505771419e-01
3.012769305152436239e-01,9.379311250985022941e-02
4.413307110058722893e-01,1.180912222594625444e-01
4.703975460008435472e-01,3.089855239982479684e-01
3.999015110787608185e-01,1.812775532911339305e-01
3.129139333452128913e-01,2.613767869657064868e-01
4.773078658749597691e-01,2.318159765407124540e-01
6.706724889433874903e-01,1.476919966807552775e-01
3.042820739919680495e-01,1.296989043937106512e-01
2.741088226884808021e-01,2.661492316399819980e-01
4.749948618087036500e-01,3.089706536740438603e-01
4.542689359275220995e-01,2.267421754524868160e-01
3.294019525378611979e-01,1.439502513528812255e-01
3.634818903610902985e-01,1.547112544027544612e-01
2.891526615403045564e-01,2.732630553299670861e-01
2.773837746917587888e-01,1.886690338158687474e-01
3.615061469530260752e-01,2.580565223894943916e-01
4.009631270908901590e-01,1.105308241457209906e-01
3.620779799496021134e-01,9.118569410017544896e-02
2.708972958239075357e-01,2.930208368721783363e-01
3.529049934209002037e-01,2.175808939986402235e-01
6.525681354620016528e-01,1.624563698249696653e-01
5.793478398203155688e-01,1.324157590955754860e-01
4.735189688985267376e-01,1.318327959170089159e-01
5.770026198105902004e-01,1.373320276867632250e-01
3.911417946998732020e-01,2.911079090726014229e-01
4.140800498239699534e-01,1.083915885996618589e-01
3.735393052128416214e-01,2.282524427544727619e-01
4.574422063592258336e-01,1.207144403886042383e-01
6.093620249029241265e-01,1.135397413089083429e-01
4.715744346856981517e-01,2.090838978088516986e-01
2.637800891878259169e-01,1.493212265763745605e-01
6.148462859044172557e-01,1.965142915776463828e-01
5.785419378594719442e-01,2.231010371618066257e-01
2.644817927065116758e-01,2.021401534519517984e-01
4.925293957899801733e-01,9.781971748576039072e-02
3.077976388230306837e-01,2.315146201267623272e-01
6.173702037255723862e-01,1.543861984096039641e-01
3.675139170358915353e-01,1.999151811929030242e-01
4.288777387327253887e-01,2.142487796328279015e-01
4.359023245313334294e-01,1.436226395227581110e-01
6.111968235583112863e-01,1.114132849477121601e-01
6.656729772162806036e-01,1.666881388051342228e-01
4.016089560826217042e-01,2.655702183912821979e-01
6.969249592518651504e-01,1.137669784506533111e-01
5.028707136435526248e-01,1.075686090944873718e-01
5.446568058194074524e-01,1.377265559758050761e-01
3.234143174196639214e-01,9.063874498804086466e-02
4.202413490124302653e-01,2.253722468351777586e-01
4.471129694844542257e-01,3.131759348892196870e-01
4.437791227095218560e-01,1.674060966456167587e-01
2.397570628422313888e-01,1.663493742318579993e-01
3.019539687022108065e-01,2.255767137929851063e-01
4.127914120852070878e-01,1.663451919531755696e-01
3.238804418517320927e-01,1.276623670241865682e-01
4.806613442404435999e-01,2.850968128618817099e-01
2.839633777712002871e-01,9.696467384402067402e-02
3.168060220155702877e-01,9.122891097989381526e-02
3.548676491019301382e-01,2.693338045078311205e-01
4.034638897026769921e-01,2.978904033514123695e-01
3.521524491164272908e-01,1.109646193846144935e-01
4.483210673645444677e-01,2.847640893578134436e-01
6.549667131280976218e-01,1.916015082186940388e-01
3.032647549021087463e-01,2.759357637568508048e-01
2.130837717721889013e-01,2.295580107498356726e-01
4.290584500406222079e-01,1.107434233120774825e-01
4.252911981512074169e-01,1.093151751420301798e-01
6.331303439454663007e-01,1.963992789138797601e-01
3.054227197404199567e-01,2.719707312170985269e-01
6.400124748690471099e-01,1.825763831708418494e-01
2.702353588604414769e-01,2.722467616101383880e-01
2.403686623940270717e-01,2.067618037448444301e-01
6.345488522063389425e-01,2.083092468573407852e-01
4.577895344997517935e-01,3.001362870038732922e-01
3.213464565482427870e-01,2.581115890588129291e-01
5.447146938428284457e-01,1.355705913150162534e-01
5.747082405866522636e-01,2.314458448773180632e-01
2.732349652218821756e-01,1.512694713959363835e-01
5.291941597024856225e-01,1.260672924044737297e-01
3.959319027944310232e-01,1.439114491006609764e-01
5.464956314677280602e-01,2.351736492762507291e-01
2.983024928596380576e-01,1.992794748331747634e-01
2.492471750644569828e-01,2.464404756978814115e-01
3.449562127440231052e-01,9.387931392047127455e-02
2.362138124347500368e-01,2.338425229111618653e-01
2.762617537856249528e-01,2.804602922447849700e-01
3.984457531332521452e-01,1.080688560946682503e-01
6.028564178186381906e-01,1.452435048610125623e-01
6.547980827990016461e-01,9.969175189377586788e-02
5.033116693697856636e-01,1.960651613169173413e-01
5.727652164961738457e-01,2.225891727208412219e-01
3.635709875797469848e-01,2.251306040668599739e-01
2.392119086738406786e-01,2.008060065522589976e-01
5.485327865180302798e-01,1.038305813476643746e-01
4.229560456238163901e-01,1.454008050092347737e-01
6.015355641364061867e-01,2.226026489521512608e-01
4.159364935663752982e-01,1.646822714792812170e-01
4.677256361893772918e-01,1.938834059375869057e-01
2.884127015887493206e-01,2.929820346199580872e-01
2.732586238053673067e-01,1.511342443852047301e-01
3.091144655123290175e-01,2.694620610540920391e-01
3.638810660356368021e-01,1.219087133012515811e-01
4.774593814840877859e-01,1.959963860674730496e-01
5.555578756907550986e-01,1.220741456580229506e-01
2.406963589440015705e-01,1.584088534556473693e-01
2.878876823850267663e-01,2.529051167968281999e-01
4.443318274896631559e-01,2.745851200912440282e-01
5.600172669906381406e-01,2.335439546830000990e-01
5.615122881172498470e-01,2.144978575632477125e-01
2.328311383704973481e-01,2.663804187115937361e-01
7.078829103984003446e-01,1.205225202668441936e-01
3.468262475875795170e-01,2.535914751983768811e-01
2.532585634004732578e-01,2.136130732730996407e-01
5.259745788520451271e-01,1.086606485282310408e-01
3.098514052191840840e-01,2.591741201929639860e-01
5.032562982169481725e-01,1.198447587714760454e-01
7.130837717721888458e-01,1.290102225040050676e-01
4.541536632547967800e-01,1.831068355170624162e-01
3.509730435609892396e-01,9.011712189681649054e-02
4.350788044764052342e-01,9.896728828645399989e-02
2.719246823961010140e-01,2.727465439126879332e-01
6.452072957534351616e-01,1.134291432726398374e-01
5.126724144440182318e-01,1.027796676542978571e-01
3.794881805240526429e-01,1.699554278513690231e-01
4.435359930111536508e-01,1.246560056979718195e-01
6.643516201599319881e-01,1.687434964287292116e-01
3.326260637553520305e-01,2.379537028559832734e-01
2.891415873097370470e-01,2.873099353313303128e-01
3.550382929274928934e-01,1.150005183131522640e-01
6.326063314899772472e-01,1.101769568994249160e-01
6.243197867807915857e-01,1.462381901409820495e-01
6.474734860268378522e-01,1.809878143179683430e-01
5.281964722031777804e-01,1.653165837461152976e-01
3.312125892356464485e-01,1.264571737172017762e-01
6.645665609077646696e-01,1.771561499984222188e-01
2.457180191322433371e-01,1.862974494541194681e-01
6.343238439761722525e-01,1.607418679139921147e-01
3.319631200436525265e-01,1.708232506779716886e-01
3.472928753937642998e-01,1.547986175574539436e-01
6.473209636694764457e-01,1.363282808029817883e-01
3.359146068597810286e-01,2.591592498687597668e-01
2.394792003298106264e-01,1.603861418771704850e-01
2.777623120275203861e-01,2.338246320523537647e-01
6.239039997603939014e-01,1.567345478897842204e-01
5.514543698913818570e-01,1.155202826138511107e-01
4.641390956078594310e-01,1.009552647534988634e-01
3.941403943130804555e-01,9.884112287953425446e-02
3.188220353529708784e-01,2.571073774774001452e-01
3.190173445102521543e-01,2.019119869149440805e-01
5.300921791266861582e-01,9.494928021672437157e-02
5.901442078753886822e-01,1.588647218320314303e-01
4.591748200689219073e-01,9.208325757518646959e-02
4.894633440451344186e-01,2.933180110074460334e-01
4.324864277753782682e-01,1.263725987482905988e-01
3.869008677666396778e-01,1.241404236759554025e-01
2.181502322568173724e-01,2.152769231422567708e-01
3.085134368169841768e-01,2.541721148887866044e-01
3.056240693871016267e-01,1.309036330030640405e-01
4.134588861639569290e-01,1.584378970576086343e-01
4.088504961255293724e-01,1.375955112437558248e-01
2.791964248860108189e-01,1.382639787864963776e-01
6.343766982584261305e-01,1.825031932938994406e-01
3.133488485820453695e-01,2.660133075828032823e-01
6.833041590279643751e-01,1.427150850486724187e-01
3.254862052840187259e-01,1.957919191096657574e-01
3.765152529907972445e-01,1.439574541661676199e-01
2.412641649476439665e-01,2.435484299889861814e-01
2.750888920937040183e-01,3.011762803029023328e-01
3.385900402900642314e-01,2.767445699842681628e-01
2.743720873515171355e-01,2.036757467748479544e-01
3.962278867750531064e-01,1.136596332978044577e-01
6.559593668862383486e-01,1.915866378944898751e-01
4.735446409784786481e-01,1.296524346305726327e-01
2.631871144783483052e-01,2.867801800315568084e-01
5.078108272248883504e-01,2.346483086039753418e-01
6.578117836357100234e-01,1.874659316482251703e-01
4.063150006996899544e-01,1.728216828417226125e-01
6.358420203121522007e-01,1.787616803148410760e-01
6.917019494169416305e-01,1.435185472533289375e-01
6.675062657493175955e-01,1.584125710366984241e-01
3.124890855907144771e-01,1.024404383833902449e-01
3.851999666262959643e-01,2.976812894172912172e-01
6.480966631833176006e-01,1.444130901937359934e-01
5.059010258261122939e-01,9.490676038345308152e-02
5.437235502070376647e-01,9.165898863773627725e-02
3.695601328202943181e-01,2.321696114381928688e-01
2.982848747655534316e-01,2.227757488198404134e-01
5.130076616057432926e-01,1.700293147747584666e-01
6.294934659522780640e-01,2.045905040622200410e-01
5.161461992233943308e-01,1.040654860003271120e-01
2.340845399210909894e-01,2.638227229484766401e-01
6.350955164970798483e-01,1.807022576234851574e-01
2.677864437826751876e-01,2.178376394399778038e-01
4.775545191921448662e-01,1.365885114765547637e-01
2.667993271398181321e-01,1.576671960359644631e-01
4.543384015556273248e-01,1.484462009364854729e-01
2.221842724280853609e-01,2.153768331330034869e-01
4.254064708239327919e-01,2.045249816961954292e-01
3.622395630410641942e-01,1.257025047638402060e-01
3.645389760061692463e-01,2.757954250721739720e-01
3.344633792813226369e-01,9.105766990273019001e-02
3.124020018685246258e-01,9.116826793899869552e-02
4.121893766416287463e-01,1.648277218379032572e-01
6.109567141046433614e-01,1.288062202438291504e-01
3.512468790804763596e-01,1.236064860974994406e-01
3.205793143943854728e-01,9.029951571713325242e-02
4.953185917706384722e-01,9.820750765914723623e-02
5.392530846765870578e-01,2.321696114381928688e-01
3.251162253082410247e-01,1.269379034168647002e-01
2.183430245435150907e-01,2.234918478697974220e-01
2.896922785934115674e-01,9.717541421985162464e-02
3.309543583137771749e-01,2.527141260703309467e-01
5.353856613379481821e-01,9.041104314866452163e-02
4.903674039587352929e-01,1.741785999253530337e-01
3.793477391454921355e-01,1.808249377981695494e-01
4.428921775158889407e-01,3.000719263819270899e-01
4.281317382917696479e-01,1.547851413261439324e-01
3.570774614742618924e-01,2.515486644108291814e-01
3.291472452348088717e-01,1.372955489226998504e-01
2.917027548155284311e-01,2.665014724445682881e-01
3.145534228433186641e-01,2.811452565534394710e-01
3.952860738026994225e-01,9.521044028556009675e-02
6.677599663041364764e-01,1.542335452376955296e-01
4.968488490854194861e-01,2.043414261318002301e-01
2.729263968883424707e-01,1.623868975290783112e-01
3.136574169155850744e-01,2.742284646591596209e-01
2.596302729697159140e-01,2.197672963542844360e-01
6.705592297671290059e-01,1.186249274891027911e-01
5.689732992750404783e-01,9.162808624524948486e-02
4.442749462144755523e-01,1.728226122369853623e-01
4.668764440544971861e-01,2.311533177183641707e-01
4.790570909305071345e-01,1.718193300508353283e-01
6.674362967470957031e-01,1.604999927968586704e-01
2.238469171355595699e-01,2.092421273523366876e-01
6.077159915413012925e-01,1.486687911019166086e-01
4.690646113398106443e-01,2.827793657741882738e-01
4.065324583181061935e-01,9.073168451431691539e-02
4.571381683927364659e-01,2.008626996632874029e-01
6.714003679161417715e-01,1.501574499640433713e-01
3.398645835535594184e-01,1.263867720260477001e-01
3.587547040311205304e-01,2.315696867960809202e-01
2.928544747945477367e-01,2.095225723728746936e-01
2.365274145094568015e-01,1.988303445724457219e-01
4.645709905999916289e-01,1.363942678666378028e-01
6.032847891919534966e-01,9.990388636250097099e-02
5.146234925203638788e-01,2.330904097947729126e-01
6.956333012684019490e-01,1.493934870580541918e-01
2.537458295454430024e-01,1.498152001585317805e-01
3.637471685205934113e-01,2.424680079960270240e-01
2.714610748346163449e-01,1.754170191129814649e-01
3.156960820882373508e-01,1.360341272023180836e-01
3.772275273659337902e-01,1.517697183961172480e-01
3.267456473240127890e-01,2.724407728712396892e-01
2.607794760781517729e-01,1.622751377487313407e-01
2.868970421233527635e-01,2.908974010455861459e-01
2.918185308623704177e-01,1.991883940974242262e-01
4.832768761508389743e-01,3.106479797745109739e-01
3.581803541639609900e-01,1.235711690775145311e-01
2.351325648320692907e-01,1.685118446594861541e-01
3.575304981792957193e-01,2.252065821295907155e-01
3.428002614021787298e-01,2.313071326343510425e-01
3.926181909841668372e-01,6.973804745727416599e-01
2.787333206986429279e-01,8.212316872882148289e-01
2.594279165748007987e-01,8.204825947064299241e-01
4.958269996285098458e-01,7.792488121299787629e-01
4.728056877751567466e-01,7.781535198128155528e-01
3.785800936175181541e-01,6.392012605191927932e-01
4.091827230425541528e-01,6.481204345070901152e-01
5.115675082578523547e-01,7.826871099045615843e-01
2.676676474911329762e-01,7.047975134672023190e-01
2.913035791409819275e-01,6.511876712230157960e-01
3.487133971511037211e-01,6.430175898169032678e-01
4.871040295601415382e-01,7.759733908751949016e-01
6.634133308063951961e-01,7.303521656120668393e-01
6.662896105092432908e-01,7.136834615744560573e-01
5.443608218387852027e-01,7.141862644116094838e-01
4.076544792242400295e-01,8.268724194867245192e-01
2.331090008829181104e-01,7.579359199643534994e-01
5.674229069955913918e-01,6.716201937259911325e-01
6.146635611000534904e-01,6.936224648277691252e-01
3.687738624500023210e-01,8.340236513360357318e-01
3.011551139790011877e-01,6.798314008724808399e-01
4.302665479207124499e-01,6.668491431446097462e-01
5.613914783292408561e-01,7.288769829812501433e-01
4.095335748018970046e-01,7.632232496141984068e-01
4.695554011035973363e-01,7.800771356579141447e-01
2.917274201472468964e-01,7.848779268877039694e-01
4.030838422445652824e-01,8.449366105113702563e-01
3.186388071744905570e-01,6.395135373274802859e-01
2.464745904296498646e-01,7.414774916049422515e-01
2.957096127844943689e-01,6.807415111835390942e-01
4.672308194326570407e-01,6.632700419877188835e-01
2.333637081859704643e-01,7.927078496276460662e-01
6.421095314392371023e-01,7.315996464035072755e-01
5.602533494513723955e-01,7.255762357055559608e-01
3.028293362911595454e-01,7.447366484426278799e-01
3.104770992462475010e-01,8.033464048516505418e-01
6.651409107749242100e-01,7.220085196406338390e-01
3.632689631097244520e-01,7.211516172083686227e-01
4.080622122587704848e-01,6.929500473551619688e-01
6.344345862818471238e-01,7.506489964066791476e-01
3.466243945667810689e-01,7.911439097492356520e-01
4.160019322015469090e-01,7.632111674757824371e-01
3.339026205153140525e-01,6.731518371190206018e-01
2.903164624981248165e-01,7.571645218962621549e-01
4.205146811578006627e-01,6.694221739295624918e-01
4.063603043701933260e-01,6.751070524030531317e-01
4.612960385967136978e-01,6.917669271856676794e-01
3.099847993601107521e-01,8.421221693069156355e-01
4.386920238861085064e-01,7.449380948658312906e-01
3.069197543634984426e-01,6.465290774684284703e-01
3.672989762880587428e-01,8.082308416550887387e-01
5.221418883274588918e-01,6.827503990439960369e-01
5.324499834893288153e-01,7.085892137904497012e-01
3.038008483363988099e-01,6.862967390178746907e-01
3.125550276000027550e-01,7.526232642935983819e-01
3.204333359005412385e-01,8.466961880925918393e-01
4.674070003735035228e-01,6.520698996761912225e-01
2.953033898723140260e-01,7.871491365610749913e-01
4.174491327870716306e-01,6.842495136028288183e-01
4.765528046999033540e-01,7.021231785986087326e-01
4.575272765849488499e-01,8.646379312913687887e-01
2.510276093152399857e-01,8.012125133283523049e-01
5.623443655321620493e-01,7.461049506182271251e-01
5.254858025847253256e-01,7.811993804376975437e-01
3.281072743096978273e-01,6.792056855118272507e-01
5.977104242235704579e-01,6.709844873662629272e-01
3.256427546343136914e-01,6.772562789481869627e-01
6.498398477494645720e-01,7.404595714434036857e-01
5.247659775978381624e-01,7.429996086965283686e-01
3.933994276132918300e-01,6.774349551874526698e-01
4.871568838423954717e-01,7.450603103428843355e-01
3.514145026613388900e-01,6.406095266910907249e-01
2.690307845991681268e-01,7.847673288514354084e-01
5.045680911650793909e-01,6.408328139029688675e-01
4.961088891338641949e-01,6.870862602935898789e-01
6.159235065141643872e-01,7.672851716100934638e-01
3.702708970730808069e-01,6.775778497091020647e-01
4.424804174884248154e-01,8.316911015753223335e-01
3.434863603232466422e-01,6.602290606879662738e-01
6.029409846702444842e-01,7.722843887284824849e-01
4.285289004698493165e-01,8.294287211569474350e-01
5.835479934500960031e-01,6.841061543835480485e-01
2.593463699678947298e-01,7.391077660337184163e-01
3.130619253355239051e-01,6.504583282905644914e-01
2.210048668726472820e-01,7.624634689868916571e-01
2.297127357175144102e-01,7.218393697028113731e-01
3.352551867668984165e-01,6.823832879152056385e-01
3.269172978978089339e-01,8.210107235644936718e-01
6.960214027123809988e-01,6.984378940329474261e-01
2.640504010884960895e-01,8.316671696473063591e-01
2.242325017089550343e-01,7.886682331180572270e-01
5.819100140743401761e-01,7.790101898962651372e-01
4.603406345232089469e-01,7.063131247919490763e-01
2.526751527992130431e-01,8.149938186333817169e-01
5.853938663360505057e-01,7.632634459593127252e-01
6.871454069125346731e-01,6.697950937787451320e-01
4.232313912656535670e-01,6.416332555730214215e-01
5.859088180574389959e-01,6.426467611070618702e-01
3.675491532240607873e-01,6.964919727015423945e-01
2.423514530397251898e-01,7.189301301815551604e-01
2.171978484280129018e-01,7.725857451424327227e-01
3.610485798809418556e-01,6.585717165856485034e-01
5.675145210848315802e-01,6.627839682652950648e-01
6.033124747683722422e-01,7.337321438339113877e-01
2.520892253273692707e-01,7.354429281638379390e-01
3.148821261415265527e-01,7.568808239923046077e-01
4.094787070231762915e-01,7.612622256097736351e-01
5.700530367553711120e-01,7.707994474474069158e-01
3.541891007926127877e-01,6.685174076412649935e-01
4.701227037331230374e-01,6.393104644625671185e-01
3.371609611727408029e-01,7.381997468620014047e-01
3.482573402013696695e-01,6.392937353478373996e-01
5.765148502915038442e-01,6.936338499197380880e-01
4.300646948999140573e-01,6.465330273982952125e-01
6.591104888568071196e-01,7.113595087199232614e-01
5.466139243851535490e-01,6.833505560349237840e-01
3.347160730879081836e-01,6.394110714997609524e-01
6.369494433689015800e-01,6.999744167511062765e-01
4.243564324164876278e-01,7.155343522402437539e-01
4.451201113564220435e-01,7.367166643714512242e-01
3.828542432424540953e-01,6.476987214066125542e-01
4.686578850535136342e-01,6.469570639869296480e-01
5.065493716884275077e-01,7.596072049956126282e-01
3.642797383360665275e-01,7.550766354384705892e-01
4.385676904792825681e-01,7.203871896047480128e-01
2.676218404465128820e-01,8.388704476313320058e-01
3.664397166708446285e-01,7.275823353802246540e-01
6.731651975693069279e-01,6.974506439150800485e-01
6.592141839248482071e-01,7.365128944600909389e-01
2.685832850094180269e-01,7.336282839132979294e-01
5.146919514002357143e-01,6.419590086126190087e-01
4.435933776604579770e-01,7.515563185319492634e-01
5.087838493924776717e-01,7.146514267406212095e-01
4.631706038073203913e-01,6.458666509948958190e-01
4.644964912307194549e-01,7.491538317777131084e-01
6.714003679161417715e-01,6.991990687531483006e-01
3.334591479184976226e-01,8.146341426666933172e-01
2.665345523544316864e-01,7.215951710975210265e-01
6.295050435569622405e-01,6.977738411177050182e-01
5.029678648480766512e-01,6.497522202396821545e-01
3.012769305152436239e-01,6.428347312989551865e-01
4.413307110058722893e-01,6.671328410485675153e-01
4.703975460008435472e-01,8.580271427873529255e-01
3.999015110787608185e-01,7.303191720802388875e-01
3.129139333452128913e-01,8.104184057548113884e-01
4.773078658749597691e-01,7.808575953298173555e-01
6.706724889433874903e-01,6.967336154698602346e-01
3.042820739919680495e-01,6.787405231828156360e-01
2.741088226884808021e-01,8.151908504290870106e-01
4.749948618087036500e-01,8.580122724631487063e-01
4.542689359275220995e-01,7.757837942415917176e-01
3.294019525378611979e-01,6.929918701419861549e-01
3.634818903610902985e-01,7.037528731918594183e-01
2.891526615403045564e-01,8.223046741190720432e-01
2.773837746917587888e-01,7.377106526049737045e-01
3.615061469530260752e-01,8.070981411785993487e-01
4.009631270908901590e-01,6.595724429348259754e-01
3.620779799496021134e-01,6.402273128892803644e-01
2.708972958239075357e-01,8.420624556612832379e-01
3.529049934209002037e-01,7.666225127877451806e-01
6.525681354620016528e-01,7.114979886140746501e-01
5.793478398203155688e-01,6.814573778846804153e-01
4.735189688985267376e-01,6.808744147061138730e-01
5.770026198105902004e-01,6.863736464758680711e-01
3.911417946998732020e-01,8.401495278617063800e-01
4.140800498239699534e-01,6.574332073887667605e-01
3.735393052128416214e-01,7.772940615435777190e-01
4.574422063592258336e-01,6.697560591777091954e-01
6.093620249029241265e-01,6.625813600980132723e-01
4.715744346856981517e-01,7.581255165979565724e-01
2.637800891878259169e-01,6.983628453654795454e-01
6.148462859044172557e-01,7.455559103667512844e-01
5.785419378594719442e-01,7.721426559509115828e-01
2.644817927065116758e-01,7.511817722410567555e-01
4.925293957899801733e-01,6.468613362748653062e-01
3.077976388230306837e-01,7.805562389158673398e-01
6.173702037255723862e-01,7.034278171987089490e-01
3.675139170358915353e-01,7.489567999820079258e-01
4.288777387327253887e-01,7.632903984219328031e-01
4.359023245313334294e-01,6.926642583118629570e-01
6.111968235583112863e-01,6.604549037368170339e-01
6.656729772162806036e-01,7.157297575942391799e-01
4.016089560826217042e-01,8.146118371803870994e-01
